global_sample_id,tool_state,label,source_file,local_stroke_id,raw_start,raw_end,raw_length,Modul7_Oberwerkzeug_max,Modul7_Oberwerkzeug_min,Modul7_Oberwerkzeug_mean,Modul7_Oberwerkzeug_std,Modul7_Oberwerkzeug_range,Modul7_Oberwerkzeug_rms,Modul7_Oberwerkzeug_area,Modul7_Oberwerkzeug_abs_area,Modul7_Oberwerkzeug_peak_index,Modul7_Oberwerkzeug_skew,Modul7_Oberwerkzeug_kurtosis,Modul7_Oberwerkzeug_loading_slope,Modul7_Oberwerkzeug_unloading_slope,Modul7_Oberwerkzeug_settling_index_after_peak,Modul7_Oberwerkzeug_fft_energy_total,Modul7_Oberwerkzeug_fft_energy_low,Modul7_Oberwerkzeug_fft_energy_mid,Modul7_Oberwerkzeug_fft_energy_high,Modul7_Unterwerkzeug_max,Modul7_Unterwerkzeug_min,Modul7_Unterwerkzeug_mean,Modul7_Unterwerkzeug_std,Modul7_Unterwerkzeug_range,Modul7_Unterwerkzeug_rms,Modul7_Unterwerkzeug_area,Modul7_Unterwerkzeug_abs_area,Modul7_Unterwerkzeug_peak_index,Modul7_Unterwerkzeug_skew,Modul7_Unterwerkzeug_kurtosis,Modul7_Unterwerkzeug_loading_slope,Modul7_Unterwerkzeug_unloading_slope,Modul7_Unterwerkzeug_settling_index_after_peak,Modul7_Unterwerkzeug_fft_energy_total,Modul7_Unterwerkzeug_fft_energy_low,Modul7_Unterwerkzeug_fft_energy_mid,Modul7_Unterwerkzeug_fft_energy_high,Modul10_Unterwerkzeug_max,Modul10_Unterwerkzeug_min,Modul10_Unterwerkzeug_mean,Modul10_Unterwerkzeug_std,Modul10_Unterwerkzeug_range,Modul10_Unterwerkzeug_rms,Modul10_Unterwerkzeug_area,Modul10_Unterwerkzeug_abs_area,Modul10_Unterwerkzeug_peak_index,Modul10_Unterwerkzeug_skew,Modul10_Unterwerkzeug_kurtosis,Modul10_Unterwerkzeug_loading_slope,Modul10_Unterwerkzeug_unloading_slope,Modul10_Unterwerkzeug_settling_index_after_peak,Modul10_Unterwerkzeug_fft_energy_total,Modul10_Unterwerkzeug_fft_energy_low,Modul10_Unterwerkzeug_fft_energy_mid,Modul10_Unterwerkzeug_fft_energy_high
wear_000010,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,10,58214,63680,5466,1.8196510855690726,-0.4657690544191105,0.1557108238282596,0.4218925354632567,2.285420139988183,0.44971009788183613,79.72358672802729,98.71033571738207,125,2.615827661036982,6.636556765044874,0.01455640049059364,-0.004700366836513417,104,23329.941562457596,22989.618653317313,335.31692851418063,5.0059806261040825,0.4404723782105703,-0.15072279862877114,0.022483905636773244,0.11092544037282188,0.5911951768393414,0.11318117924190306,11.206342341274134,46.58300747579359,501,0.8287233700336863,1.0824630667785655,0.00044903089356061553,-0.004104144476339711,11,1612.8291289485107,1434.3102498836986,135.96862865451894,42.55025041029317,0.5221001925781195,-0.1669205426051366,0.020247790308962677,0.12385586380290589,0.689020735183256,0.12549999207473958,10.002937641123356,49.73864180607261,501,1.1783505561630896,2.464624742026939,0.0005438091338570823,-0.003990001360251874,11,2010.728734689715,1765.9638327865741,189.8077697787304,54.957132124410506
wear_000011,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,11,63680,69145,5465,1.817391698485764,-0.42675376824501965,0.1504167299322682,0.42049241597199644,2.244145466730784,0.44658601023037364,77.01275549736822,94.43134493255897,124,2.71390315475355,6.986972531520021,0.014651454700077874,-0.0046824292738548235,102,23175.358226628705,22814.91799383246,355.06467163151507,5.375561164729155,0.25966068649129354,-0.15490859304349575,0.015285603956471288,0.09566596373762146,0.4145692795347893,0.09687944212350727,7.617142970642984,43.54114988476433,511,0.08015241642973035,-1.2177346479300672,0.0001979429801212455,0.0,1,1199.5853995223736,1072.086451273655,88.1505633992722,39.348384849446305,0.29611796511514105,-0.15881656860889157,0.016284825932751698,0.10034236304749404,0.4549345337240326,0.10165522798958802,8.104445252430951,45.58001246315406,511,0.10771331463192481,-1.1517888049329468,0.000245527749421613,0.0,1,1319.743265242162,1176.6599643726408,98.89068000760811,44.192620861913184
wear_000012,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,12,69145,74611,5466,1.82516420597416,-0.41210702603761584,0.1510462434509054,0.42319572525977656,2.237271232011776,0.4493435095100167,77.33557885428964,93.9730009469231,126,2.735869366670106,7.004069094961194,0.014483975827125429,-0.004728372726898078,99,23474.29109789052,23128.628377856956,340.62917601769243,5.033544015872993,0.1745016595680935,-0.3013306435722259,0.008627200615580225,0.09838106619252235,0.4758323031403194,0.09875860861534519,4.5689345823524805,43.19836430134372,39,-0.19955880152866468,-0.689839597822063,0.0051950937500970145,-0.0009513961886537231,17,1268.6812847622482,1039.3173175026368,178.84487707026773,50.51909018934408,0.2009675044822725,-0.4011905894143515,0.006084248396582032,0.10907663631857885,0.602158093896624,0.10924619292738226,3.3422000860767365,46.055497476075416,45,-0.4858833212559708,0.5093772919066097,0.0059455850272225035,-0.0012602002072655341,10,1559.5419602305492,1215.7054476842927,275.5725338469881,68.26397869926843
wear_000013,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,13,74611,80077,5466,1.8288728191991592,-0.5783152131475379,0.16618484094556435,0.4438068703029772,2.407188032346697,0.4739007696640998,85.0861690950831,109.83447666512649,126,2.2875324531641983,5.193713443002023,0.014510649731819513,-0.004736955528749636,104,25816.535992556837,25468.996765316086,342.3000031613923,5.23922407936016,0.47140210156316487,-0.15616686080951434,0.013060322146651232,0.103458253539615,0.6275689623726792,0.10427934714046483,6.326466468801653,44.197556141769425,509,0.7509999827874974,1.5323941746077585,0.00041010710986612623,0.0,3,1402.988422218628,1171.4456773280656,180.46210994800379,51.08063494255914,0.5896092851209646,-0.170282418999259,0.012394458721913304,0.11370142470310197,0.7598917041202236,0.11437498234546041,5.896914818247741,46.641498864977805,509,1.2424818739661334,4.233743792343487,0.0005358683024313716,0.0,3,1694.5322187833542,1374.2127043774738,255.20508435196203,65.11443005391861
wear_000014,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,14,80077,85542,5465,1.8132898697970288,-0.447173684885221,0.1448579310513051,0.4154199120751295,2.26046355468225,0.4399517286441468,74.16762293225224,93.68300553054992,124,2.7582608225661343,7.329409424613035,0.014623549701465365,-0.004675216609743359,102,22619.58621134737,22318.81634162531,294.2807884503728,6.489081271692876,0.1748301347061869,-0.18809338385471613,0.003018147179213976,0.09400806225444394,0.36292351856090305,0.09405649887823171,1.613364673380782,42.14535319021637,466,0.015092498705311343,-1.2605275897480925,0.0003756632477452364,-0.0067553876349901515,30,1158.351368285382,966.8971890610553,143.0941317608368,48.360047463490055,0.2036525256955427,-0.2590551859428549,0.0036010101564649816,0.10084430248916339,0.46270771163839763,0.10090857554575253,1.9581473745864328,44.46708028428583,378,0.03306518675912987,-1.0793781240791103,0.0006027408769681839,-0.003047233946640567,11,1332.9483806964781,1056.0991882215808,215.88965380381705,60.95953867108034
wear_000015,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,15,85542,91009,5467,1.821308086204842,-0.42223478853665314,0.15267110737747722,0.4265390439849596,2.2435428747414954,0.4530386551625242,78.16748779488103,95.8388588917704,126,2.6752711456238645,6.693451669705318,0.014452224814609487,-0.0047186463238192144,100,23846.66418384227,23509.430256718126,332.2685437837651,4.965383340379575,0.21086318117325809,-0.17745407463731416,-0.002756554004552881,0.09217871134070925,0.38831725581057225,0.09221991875085239,-1.580793957719107,41.92049281695351,0,-0.01072025530602754,-1.3465759317128976,0.0,-0.000161815913223536,17,1113.7538033586386,981.5387612487488,89.41161538493827,42.803426724951706,0.24836028477961442,-0.19067836327916823,-0.004298511855978848,0.09674878253504278,0.4390386480587827,0.09684422608596235,-2.404562825851106,44.01940572881777,0,0.002275201052037291,-1.3114764583728438,0.0,-0.00017435753589718376,17,1226.928029629847,1078.3347624447917,99.6485420842099,48.94472510084559
wear_000016,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,16,91009,96974,5965,1.8300736620720839,-0.44348648672029817,0.14169716471804175,0.4124553945661984,2.273560148792382,0.4361164282572834,72.54906086929621,88.96504591321417,115,2.8168750060624244,7.622698395374808,0.015913402533061297,-0.0046104057938534245,93,22297.90269909805,21954.45107818019,335.7771047050955,7.674516212763474,0.27188465062232736,-0.1625651735695109,0.011129381570968794,0.0980337781751488,0.43444982419183825,0.09866349272880269,5.606063147885887,43.741812401651565,480,0.1329092292089862,-0.9351129703186931,0.00039324572779928586,-0.005332841218772695,18,1259.7129030662225,1120.8700613171975,72.64560813492834,66.19723361409717,0.3297671033643772,-0.1731309812275397,0.018285716443451644,0.10543879402805913,0.5028980845919169,0.10701264743917793,9.245774309405355,46.752734215586614,480,0.21816297953113759,-0.6992944214105292,0.000481228706626322,-0.006109981508260848,16,1457.206477230988,1277.491858022747,101.9003724473097,77.81424676093148
wear_000017,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,17,96974,102940,5966,1.8364957783135438,-0.45413502995011856,0.14139217966119821,0.4137893737661994,2.2906308082636624,0.43727953795160374,72.39302674483457,89.46526866680995,117,2.8002837649809638,7.538751130168398,0.01570122571744514,-0.004649138390602904,91,22442.36363475697,22132.207592457424,305.5734819789143,4.582560320628611,0.15051990894421202,-0.4667048467242404,-0.027253934080906456,0.11649067733938535,0.6172247556684525,0.11963634410109321,-13.629387257403781,49.1647033654814,11,-0.7904818739765824,0.8280322657856041,0.03027900420551091,-0.0012319855402563923,33,1778.722039430613,1588.7671899168747,109.55099948980936,80.40385002392819,0.17420812222473814,-0.48679770931716837,-0.0289634240864875,0.12288832009658221,0.6610058315419065,0.1262553727608207,-14.490572003858286,51.79187360072238,11,-0.7707892102309514,0.8201800580382166,0.03316478815947291,-0.0013193729172493143,33,1979.4472890924176,1755.4883547766285,132.26041009988714,91.69852421590154
wear_000018,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,18,102940,108906,5966,1.8366956712402118,-0.40610475983811467,0.1399910521850707,0.41403490743708027,2.2428004310783267,0.43706109329053167,71.67562939269195,87.26568863475467,117,2.85978497763916,7.699706991740845,0.01570157210473764,-0.004649946212905256,88,22469.005184261943,22159.22901241223,304.54601548482805,5.230156364885372,0.14971745817740326,-0.26142984337950703,-0.0135147054023614,0.0951868857962407,0.41114730155691026,0.09614151283238259,-6.73250268504139,43.01974568964728,95,-0.08855897930118492,-1.1443978308975151,0.003140257083727225,-0.0008996725547626198,15,1187.609572827903,1072.539229547378,59.74198432519385,55.328358955331026,0.16063858707111522,-0.34271992405676854,-0.017652503450722005,0.10541636294903023,0.5033585111278838,0.1068841450144942,-8.790564128217442,47.17573670698097,9,-0.2730237151434373,-0.6090185003023092,0.03845765118590635,-0.0009347785100865325,122,1456.58442550777,1313.9552593516198,77.36818158669568,65.2609845694546
wear_000019,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,19,108906,114871,5965,1.8345465621041004,-0.43078891292961735,0.1444097550396855,0.4147959255921201,2.2653354750337176,0.43921502392159306,73.93821514048139,90.06988199481997,115,2.784977610218078,7.402788148249046,0.01595521929109713,-0.004622377899387525,93,22551.67949044688,22226.391489005222,318.7482247618006,6.539776679856305,0.15481297667350324,-0.24773555680317755,-0.013343166326334283,0.09468964452053855,0.4025485334766808,0.09562514767067384,-6.653967022757777,42.6585153799936,103,-0.045822821429656574,-1.1965379610942313,0.0030308365587618465,-0.0008628803433870189,10,1175.2153688343146,1051.6987189123652,63.35981303339266,60.15683688855701,0.18302237775794764,-0.28921524223911443,-0.016409966857010874,0.10142646308336556,0.47223761999706204,0.10274538639690597,-8.197219520908316,45.48754509948451,103,-0.04811084194998734,-1.0130241853297244,0.0034838970252082384,-0.0010185094906649192,11,1348.3874915173496,1186.7491317708036,90.20323275632614,71.43512699021973
wear_000020,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,20,114871,120837,5966,1.8340160154314742,-0.4312464681812667,0.14512017438109764,0.4147340728152923,2.265262483612741,0.4393907329090594,74.30181682730804,90.20719801192067,115,2.782861378602919,7.371434956634641,0.01595109161016501,-0.004620230690342799,93,22544.954470670746,22218.406596897992,320.1854363793607,6.362437393391209,0.24003028442873772,-0.1609203784831666,-0.0007730940044859977,0.09714465239871907,0.4009506629119043,0.09714772855814863,-0.36405033453060603,44.06625410315415,492,0.09090966320323544,-1.1985700287073036,0.0006187881032760963,-0.011958220678904315,19,1236.9475395332001,1118.401767685005,58.181044086364516,60.36472776183068,0.28870801997022977,-0.17340614021292566,-0.005103208222970003,0.10347243478441118,0.46211416018315543,0.10359820217736028,-2.5903590339745,46.66778674520175,492,0.16375136932847884,-0.9995666923472051,0.0007148585257694026,-0.013533639881709742,17,1403.337115873462,1270.6597763747045,65.59260243927213,67.08473705948511
wear_000021,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,21,120837,126802,5965,1.8371877590195347,-0.3857760301180764,0.141407416041426,0.41205316367171896,2.2229637891376113,0.4356419022584781,72.4011476947167,86.92681552049626,116,2.8792543017372267,7.76880233986209,0.01584282238372892,-0.004640680516514237,91,22254.431035405647,21936.238183329162,312.75885352633327,5.433998550148734,0.2961697891807361,-0.17391274713145038,0.0006834667444250157,0.10434094652632903,0.4700825363121865,0.10434318496577047,0.36965210989395003,45.885152880598625,489,0.31819228694683827,-0.6899558346536554,0.0007436328039273463,-0.011658148292942766,23,1427.056729304971,1257.501136304749,103.39838577785672,66.15720722236459,0.2984302262113319,-0.18626097413280224,-0.0005269950472278633,0.10948636402797102,0.48469120034413415,0.10948763232367932,-0.23937481021075913,47.756225958152655,489,0.3006826346708801,-0.7459388758472616,0.0007603918823711796,-0.012431396951433464,22,1571.2814078111458,1339.0833248941412,154.53867600428745,77.65940691271723
wear_000022,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,22,126802,132267,5465,1.8357104218248987,-0.4030573072029629,0.15495369183799806,0.427965365572924,2.238767729027862,0.4551538209706601,79.33639496438961,96.18592355945927,127,2.6842056468953372,6.685610675685947,0.014453333271421634,-0.0047689792333726186,99,24006.425458508755,23665.375013442568,335.7741800964055,5.276264969780841,0.17227048618006144,-0.2086333155656917,-0.009298465031731078,0.09280950876163047,0.3809038017457531,0.09327414630282867,-4.586076858129611,42.41871866839496,116,0.06498858390658466,-1.3405463429821476,0.002699238334894587,-0.0009618782872367503,17,1129.0386613715677,1000.0872222363959,89.8380808236113,39.1133583115607,0.17679650592469204,-0.22137904667461933,-0.008049462192807296,0.0972536814824349,0.39817555259931137,0.09758623060391428,-3.9344904293927607,44.46029863751377,116,0.055537636159684683,-1.3420288934234577,0.0028369472922346872,-0.0010054938196952306,16,1239.751319242487,1096.9662204862825,99.34021983063822,43.44487892556646
