global_sample_id,tool_state,label,source_file,group,local_stroke_id,raw_start,raw_end,raw_length,valid,quality_reason,Modul7_Oberwerkzeug_raw_max,Modul7_Oberwerkzeug_raw_min,Modul7_Oberwerkzeug_raw_mean,Modul7_Oberwerkzeug_raw_std,Modul7_Oberwerkzeug_raw_range,Modul7_Oberwerkzeug_raw_area,Modul7_Unterwerkzeug_raw_max,Modul7_Unterwerkzeug_raw_min,Modul7_Unterwerkzeug_raw_mean,Modul7_Unterwerkzeug_raw_std,Modul7_Unterwerkzeug_raw_range,Modul7_Unterwerkzeug_raw_area,Modul10_Unterwerkzeug_raw_max,Modul10_Unterwerkzeug_raw_min,Modul10_Unterwerkzeug_raw_mean,Modul10_Unterwerkzeug_raw_std,Modul10_Unterwerkzeug_raw_range,Modul10_Unterwerkzeug_raw_area
new_000000,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,0,273,5821,5548,True,valid,1.75323486328125,-0.0113677978515625,0.08840416246124025,0.32690947898598977,1.7646026611328125,490.4749450683594,0.341156005859375,-0.28350830078125,0.13331550097585843,0.1055741823553241,0.624664306640625,739.7244415283203,0.7986907958984375,-0.365966796875,0.5521225987704607,0.19670367058698712,1.1646575927734375,3063.0799560546875
new_000001,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,1,5821,11231,5410,True,valid,1.751312255859375,-0.011688232421875,0.08623864813785236,0.3268205801682201,1.76300048828125,466.56117248535156,0.11492919921875,-0.295318603515625,-0.08823899923102473,0.09522401262053838,0.410247802734375,-477.2022705078125,0.0532379150390625,-0.375885009765625,-0.15512662312900732,0.10019578063565227,0.4291229248046875,-838.9939956665039
new_000002,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,2,11231,16721,5490,True,valid,1.7570648193359375,-0.0123291015625,0.08353079985182577,0.32735641650256747,1.7693939208984375,458.59497833251953,0.089691162109375,-0.2946929931640625,-0.09729515589868654,0.0947793466196619,0.3843841552734375,-534.0125961303711,0.0273590087890625,-0.38897705078125,-0.17902670549347535,0.09970866317887658,0.4163360595703125,-982.6443328857422
new_000003,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,3,16721,22181,5460,True,valid,1.7599334716796875,-0.0132904052734375,0.08613729511861837,0.33115432196444705,1.773223876953125,470.3198776245117,0.1315460205078125,-0.3010711669921875,-0.08936070033482142,0.09589413582132583,0.4326171875,-487.77161407470703,0.0931854248046875,-0.382904052734375,-0.1590336670369019,0.1009217621944358,0.4760894775390625,-868.1094589233398
new_000004,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,4,22181,27640,5459,True,valid,1.7653656005859375,-0.0132904052734375,0.08953502995340264,0.33418632693161815,1.778656005859375,488.7821350097656,0.120361328125,-0.353485107421875,-0.13646243923988768,0.09545763288526973,0.473846435546875,-744.7847747802734,0.0743255615234375,-0.4381866455078125,-0.2063281885060794,0.1014999390441812,0.51251220703125,-1126.0933532714844
new_000005,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,5,27640,33115,5475,True,valid,1.77239990234375,-0.0126495361328125,0.08674034641213613,0.3350279806264084,1.7850494384765625,474.9146041870117,0.002777099609375,-0.414825439453125,-0.21197891026327054,0.09414869906563007,0.4176025390625,-1160.418930053711,-0.0684967041015625,-0.522857666015625,-0.3147587940790882,0.0985362131549854,0.4543609619140625,-1723.0358810424805
new_000006,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,6,33115,38571,5456,True,valid,1.7807159423828125,-0.0126495361328125,0.08531244339481477,0.3357503848652862,1.793365478515625,465.47525787353516,0.0078887939453125,-0.464996337890625,-0.2531735232848226,0.0967559238258056,0.4728851318359375,-1381.1138381958008,-0.0595550537109375,-0.5816497802734375,-0.34296917006417105,0.10342403443110681,0.5220947265625,-1870.9183959960938
new_000007,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,7,38571,44042,5471,True,valid,1.787109375,-0.012969970703125,0.08459444487036048,0.3371057875988005,1.800079345703125,462.8259735107422,0.4996337890625,-0.939788818359375,-0.3583249855773625,0.1038488983166911,1.439422607421875,-1960.316177368164,0.392578125,-1.103118896484375,-0.5012103920770812,0.1116702911525264,1.495697021484375,-2741.961380004883
new_000008,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,8,44042,49505,5463,True,valid,1.7931671142578125,-0.012969970703125,0.0874026761307246,0.3392082708197708,1.8061370849609375,477.4899444580078,0.49993896484375,-0.269439697265625,-0.045374778651196115,0.097765995137849,0.769378662109375,-248.1959228515625,0.4961090087890625,-0.332427978515625,-0.09430938838013969,0.10435033819181957,0.8285369873046875,-515.5111465454102
new_000009,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,9,49505,55471,5966,True,valid,1.796051025390625,-0.012969970703125,0.07864672986605085,0.326919120529491,1.80902099609375,469.21663665771484,0.5612945556640625,-0.22088623046875,0.3306256971061929,0.14398012892802847,0.7821807861328125,1972.2497253417969,0.576629638671875,-0.314849853515625,0.311435971849923,0.1609886356461666,0.8914794921875,1857.806495666504
new_000010,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,10,55471,61436,5965,True,valid,1.79827880859375,-0.012969970703125,0.07707238401171547,0.3274848401536401,1.811248779296875,459.7479782104492,0.172119140625,-0.446136474609375,-0.04930139559212594,0.11248133407256787,0.618255615234375,-294.0514144897461,0.10723876953125,-0.620635986328125,-0.14316520083380266,0.12756302202639844,0.727874755859375,-853.8317337036133
new_000011,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,11,61436,67400,5964,True,valid,1.800201416015625,-0.0123291015625,0.07923291242818238,0.32804537720711346,1.812530517578125,472.5554962158203,0.2785186767578125,-0.4694671630859375,-0.23063362628161546,0.12932775396521437,0.74798583984375,-1375.5447006225586,0.2686004638671875,-0.6644134521484375,-0.3963685627354622,0.16164217647248408,0.933013916015625,-2363.903648376465
new_000012,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,12,67400,73367,5967,True,valid,1.8037109375,-0.0126495361328125,0.07980464822146807,0.3292585685651299,1.8163604736328125,476.2047424316406,0.3932342529296875,-0.0799713134765625,0.12070581568172474,0.09463662310407465,0.47320556640625,720.0951385498047,0.352630615234375,-0.130157470703125,0.09685993658071869,0.09967201480225946,0.4827880859375,577.8526458740234
new_000013,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,13,73367,79330,5963,True,valid,1.8046722412109375,-0.0120086669921875,0.07932349689131153,0.3305530626029314,1.816680908203125,473.0157775878906,0.39898681640625,-0.2416534423828125,0.14620711438391565,0.11027873644775717,0.6406402587890625,871.7837524414062,0.3644561767578125,-0.3385009765625,0.07872953771565278,0.11809589050956641,0.7029571533203125,469.4931106567383
new_000014,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,14,79330,85296,5966,True,valid,1.8078765869140625,-0.0123291015625,0.07981650045243358,0.3306735231334077,1.8202056884765625,476.19532775878906,0.1545562744140625,-0.23046875,-0.0371144314240658,0.09420014943010711,0.3850250244140625,-221.32315826416016,0.1238555908203125,-0.340728759765625,-0.12926444534163645,0.09906447263255355,0.4645843505859375,-771.0318069458008
new_000015,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,15,85296,90760,5464,True,valid,1.808837890625,-0.0123291015625,0.08767172113868188,0.3459748149188657,1.8211669921875,479.04901123046875,0.216217041015625,-0.589599609375,-0.05302284821584319,0.12816755918444997,0.805816650390625,-289.40921783447266,0.236968994140625,-0.7426910400390625,-0.07330168951657297,0.15203235019675385,0.9796600341796875,-400.12266540527344
new_000016,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,16,90760,96225,5465,True,valid,1.8104248046875,-0.0132904052734375,0.08566809093199623,0.3461716912660049,1.8237152099609375,468.18668365478516,0.205352783203125,-0.607177734375,-0.3846427840697907,0.12840645122184366,0.812530517578125,-2101.8273315429688,0.1673126220703125,-0.763458251953125,-0.5165918851051435,0.14454230873685117,0.9307708740234375,-2822.842544555664
new_000017,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,17,96225,101690,5465,True,valid,1.8120269775390625,-0.0126495361328125,0.08641343740618566,0.3465882059331736,1.824676513671875,472.26000213623047,0.293212890625,-0.2566680908203125,0.05008874668075966,0.0989432163415436,0.5498809814453125,273.8192901611328,0.2781829833984375,-0.3282623291015625,0.010032657996733474,0.10550100391387615,0.6064453125,54.95751953125
new_000018,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,18,101690,107155,5465,True,valid,1.813629150390625,-0.0126495361328125,0.09180681485161253,0.3493721177537788,1.8262786865234375,501.7351303100586,0.129302978515625,-0.337493896484375,-0.07118017086716606,0.09561482277079492,0.466796875,-388.7731628417969,0.101806640625,-0.420928955078125,-0.1348803186023988,0.10079923200597783,0.522735595703125,-736.8207931518555
new_000019,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,19,107155,112620,5465,True,valid,1.81298828125,-0.0132904052734375,0.09269173247816359,0.34995608965241165,1.8262786865234375,506.57120513916016,0.0539093017578125,-0.3477325439453125,-0.14353835654716807,0.09562930110834152,0.401641845703125,-784.2068176269531,0.020965576171875,-0.440093994140625,-0.22047477924594722,0.10116862639413435,0.4610595703125,-1204.5991516113281
new_000020,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,20,112620,118085,5465,True,valid,1.81427001953125,-0.013916015625,0.08833104977341606,0.3495630083641781,1.82818603515625,482.73975372314453,0.172760009765625,-0.2860565185546875,-0.08740752587488564,0.09676311992452177,0.4588165283203125,-477.5917739868164,0.1698760986328125,-0.3336944580078125,-0.12023901490039599,0.10256423380680665,0.503570556640625,-656.9501724243164
new_000021,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,21,118085,123550,5465,True,valid,1.81585693359375,-0.012969970703125,0.08911652700244453,0.34904711608504735,1.828826904296875,487.0322265625,0.144012451171875,-0.2879791259765625,-0.08400715289591434,0.09552238363772755,0.4319915771484375,-459.0561828613281,0.069854736328125,-0.381317138671875,-0.1621489305836502,0.09996649594420468,0.451171875,-886.0183792114258
new_000022,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,22,123550,129016,5466,True,valid,1.81585693359375,-0.012969970703125,0.09187512305294948,0.3504213527996859,1.828826904296875,502.19966888427734,0.2484893798828125,-0.2125701904296875,-0.0024217116366015484,0.0973916312256093,0.4610595703125,-13.190010070800781,0.1979827880859375,-0.30462646484375,-0.0788559367531959,0.10393396786997805,0.5026092529296875,-430.88744354248047
new_000023,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,File_SI_neuer_Stempel_500,23,129016,134981,5965,True,valid,1.815216064453125,-0.012969970703125,0.08074365633431345,0.3360886207455302,1.82818603515625,481.6463165283203,0.126434326171875,-0.4192962646484375,-0.21050501501270433,0.10460180544023726,0.5457305908203125,-1255.6365966796875,0.0756072998046875,-0.548095703125,-0.32572880478736643,0.11299276012834557,0.6237030029296875,-1942.8543014526367
