global_sample_id,tool_state,label,source_file,local_stroke_id,raw_start,raw_end,raw_length,Modul7_Oberwerkzeug_max,Modul7_Oberwerkzeug_min,Modul7_Oberwerkzeug_mean,Modul7_Oberwerkzeug_std,Modul7_Oberwerkzeug_range,Modul7_Oberwerkzeug_rms,Modul7_Oberwerkzeug_area,Modul7_Oberwerkzeug_abs_area,Modul7_Oberwerkzeug_peak_index,Modul7_Oberwerkzeug_skew,Modul7_Oberwerkzeug_kurtosis,Modul7_Oberwerkzeug_loading_slope,Modul7_Oberwerkzeug_unloading_slope,Modul7_Oberwerkzeug_settling_index_after_peak,Modul7_Oberwerkzeug_fft_energy_total,Modul7_Oberwerkzeug_fft_energy_low,Modul7_Oberwerkzeug_fft_energy_mid,Modul7_Oberwerkzeug_fft_energy_high,Modul7_Unterwerkzeug_max,Modul7_Unterwerkzeug_min,Modul7_Unterwerkzeug_mean,Modul7_Unterwerkzeug_std,Modul7_Unterwerkzeug_range,Modul7_Unterwerkzeug_rms,Modul7_Unterwerkzeug_area,Modul7_Unterwerkzeug_abs_area,Modul7_Unterwerkzeug_peak_index,Modul7_Unterwerkzeug_skew,Modul7_Unterwerkzeug_kurtosis,Modul7_Unterwerkzeug_loading_slope,Modul7_Unterwerkzeug_unloading_slope,Modul7_Unterwerkzeug_settling_index_after_peak,Modul7_Unterwerkzeug_fft_energy_total,Modul7_Unterwerkzeug_fft_energy_low,Modul7_Unterwerkzeug_fft_energy_mid,Modul7_Unterwerkzeug_fft_energy_high,Modul10_Unterwerkzeug_max,Modul10_Unterwerkzeug_min,Modul10_Unterwerkzeug_mean,Modul10_Unterwerkzeug_std,Modul10_Unterwerkzeug_range,Modul10_Unterwerkzeug_rms,Modul10_Unterwerkzeug_area,Modul10_Unterwerkzeug_abs_area,Modul10_Unterwerkzeug_peak_index,Modul10_Unterwerkzeug_skew,Modul10_Unterwerkzeug_kurtosis,Modul10_Unterwerkzeug_loading_slope,Modul10_Unterwerkzeug_unloading_slope,Modul10_Unterwerkzeug_settling_index_after_peak,Modul10_Unterwerkzeug_fft_energy_total,Modul10_Unterwerkzeug_fft_energy_low,Modul10_Unterwerkzeug_fft_energy_mid,Modul10_Unterwerkzeug_fft_energy_high
new_000471,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,471,2676890,2682855,5965,1.8412048849823113,-0.004358635717338986,0.08915478216761771,0.3391887070315699,1.8455635206996504,0.3507100713710736,45.64768588993866,46.11562380590974,111,4.459547886784537,18.93923563975343,0.016591445619176526,-0.004592603856540662,41,15079.853045092808,14258.888963884474,707.2164654501803,113.74761575815388,0.20779413179565995,-0.1728981177794398,-0.0028843224185372287,0.09392194507180916,0.38069224957509973,0.09396622309045954,-1.4277701918438142,42.09382816629986,482,0.021554688258450586,-1.2596385353133084,0.0006431361142496475,-0.0067867476472494425,19,1156.2547849167204,1028.7759155522685,56.27535417975596,71.20351518469568,0.21312629375991093,-0.1907164672095292,-0.010591042559588953,0.09945740838090007,0.40384276096944016,0.1000197293754795,-5.370917777521068,44.54992735261555,482,0.04223017440310707,-1.1970365570819341,0.000664240697703179,-0.006982686573461396,17,1296.5610028449216,1142.9977319329305,72.18775455455487,81.37551635743597
new_000472,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,472,2682855,2688821,5966,1.8414084761155942,-0.002412154119634219,0.09272120468472395,0.34071104595613233,1.8438206302352285,0.35310230618718447,47.472585126992314,47.6781809862815,111,4.400809722642492,18.500632641551768,0.016587468809872736,-0.004589188456764609,41,15215.700233082187,14457.253467481483,633.5890494971636,124.85771610354183,0.15484884311187844,-0.2664426703947922,-0.009918776430219767,0.09485493997500481,0.4212915135066706,0.09537212257014337,-4.936599443485825,42.513562075126586,98,-0.0881893510172491,-1.181727546137044,0.003107715851386725,-0.0006975113776841712,15,1179.4010945770722,1050.25074443194,58.23695098145664,70.91339916367554,0.16312655314132754,-0.3005165689021636,-0.013141274114700896,0.10045932296551298,0.4636431220434911,0.1013151945961066,-6.58674630726045,45.04045895206369,98,-0.1066686376965304,-1.0803544060427763,0.003203450434256829,-0.0007137368180152286,37,1322.8860797820148,1171.1564034316054,71.50387769790406,80.22579865250513
new_000473,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,473,2688821,2694786,5965,1.8385874192611835,-0.0039060974310355465,0.09045905777680771,0.3406309535153601,1.8424935166922192,0.35243763650701554,46.315475929759465,46.76868659475508,111,4.436835191383426,18.741216190881836,0.01656312123781014,-0.004587394207464531,42,15208.455313854814,14398.990556018203,695.5506162741505,113.91414156245953,0.16941212235941233,-0.18965634081516905,-0.008544627355586115,0.09323070790778716,0.3590684631745814,0.09362144814962518,-4.250385430727094,42.02619852126208,106,0.009674935539412798,-1.2981620458307714,0.0026908253495322213,-0.000745133764370457,9,1139.2732763628892,990.0574108303806,76.00090343856499,73.2149620939438,0.194450650074522,-0.2006254073090845,-0.010166677959805581,0.09905910567568386,0.3950760573836065,0.09957945449742481,-5.074343805506599,44.24093897228461,20,0.049615959650076376,-1.1860017640306721,0.015460010094146413,-0.0006944953619793358,22,1286.1731406253073,1085.9479120388935,114.65209101577096,85.57313757064298
new_000474,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,474,2694786,2700251,5465,1.8424009630935332,-0.003287230108990064,0.09855904644815457,0.35565961276129765,1.8456881932025233,0.3690632002601799,50.46265980432325,50.776196890276495,120,4.2211918030584545,16.75803703897801,0.015358349277427184,-0.004700653210796008,46,16579.920680450618,15859.939406218555,627.149311506449,92.83196272561209,0.3216140712953688,-0.17081328604419127,-0.003913742367536443,0.10087610918329276,0.49242735733956006,0.1009520023737967,-2.0102573561387196,44.53523742790833,493,0.26858498962369426,-0.637802160300835,0.0007597858748786574,-0.013463746229233367,15,1334.0247500302542,1203.1294805413909,82.17921956076631,48.71604992809648,0.36346853851001965,-0.1831281453214328,-0.004649978175522594,0.10642142645455255,0.5465966838314524,0.106522966094897,-2.391639110722227,46.77676867580087,493,0.32832404263727355,-0.412225828383066,0.0008421885905331493,-0.015265133272520104,16,1484.6953722489154,1338.0143160207108,92.92276126665277,53.758294961551535
new_000475,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,475,2700251,2705716,5465,1.8431194216103346,-0.004456486668382047,0.09987785896972448,0.35711688125085744,1.8475759082787166,0.3708207836498855,51.1380705572738,51.734144172527486,120,4.186206801243988,16.51008825269177,0.015362075310625813,-0.00470409014156959,46,16716.013504051374,15970.164874363567,661.887635219717,83.96099446809322,0.20765943301745027,-0.5428820506134246,-0.014909100885695251,0.11386035045383996,0.7505414836308749,0.11483231555050649,-7.225584991227143,46.858809563305826,121,-0.671280200609599,1.1008799433224619,0.003971295098360955,-0.0019195434363960995,11,1699.2592479707107,1415.8130900198294,210.3276935274022,73.1184644234786,0.22888901216156077,-0.6542423156504822,-0.023797364901134765,0.12918233262022635,0.883131327812043,0.13135596536678704,-11.694546024447,51.003369788418695,121,-0.9817355711987973,2.3369676658006346,0.004578977738670095,-0.002258647897217501,9,2187.3501829393476,1776.2111364821446,318.4797840130285,92.65926244417459
new_000476,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,476,2705716,2711181,5465,1.8419771661048572,-0.00319432198471992,0.09743258440121032,0.35595770729194676,1.845171488089577,0.36905148405559646,49.88537486309357,50.17468068107893,120,4.244288946272396,16.905240873248886,0.01535457003719737,-0.004696911293606642,44,16607.88090656136,15834.201935212695,658.6183106933257,115.06066065534203,0.39352445296302074,-0.16084368694001017,0.010565594710768678,0.10777226629879723,0.5543681399030309,0.1082889337595079,5.290325894548929,46.01765730381826,498,0.6325115152837462,0.48486099048116404,0.0007624051763694054,-0.012060995240343477,14,1522.4550163158474,1362.3257530314152,103.18768558565559,56.94157769877661,0.5239809754527884,-0.17683813097838152,0.011194534983576254,0.12222284630360354,0.70081910643117,0.12273443596665447,5.543474503447061,49.66841285923064,498,1.1315313363606803,2.507896240366704,0.0009474664074387807,-0.01427634740807863,14,1958.0755386601081,1748.435967120299,139.80144510966628,69.83812643014265
new_000477,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,477,2711181,2716646,5465,1.8455431548221115,-0.003960534243226559,0.10381053560588431,0.3587702343777237,1.849503689065338,0.37348722652619243,53.15086336863428,53.44286716485929,122,4.1079922838203355,15.98896356863953,0.015128504759550711,-0.004731146168774537,48,16871.249505330823,16080.45098468388,685.989766043207,104.80875460373123,0.44391376443992964,-0.15390010571795965,0.018653459253057558,0.11082419735388983,0.5978138701578892,0.11238306928198483,9.326766422591538,45.83677082356766,507,0.8563503176675799,1.3720507798706691,0.0006112544104012577,0.0,5,1609.9440605804118,1368.2537520715102,177.24152995618593,64.44877855271574,0.529722361185327,-0.16391382827789724,0.025059730231992646,0.12120754044145907,0.6936361894632243,0.12377098989330326,12.568776654050177,48.8975717150352,501,1.057558269162311,2.239650184037166,0.0007533328667056796,-0.01440131879008958,11,1925.757228893723,1587.3058601833507,257.4687673281063,80.98260138226672
new_000478,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,478,2716646,2722111,5465,1.849454912331663,-0.0036342102894716764,0.10320895082102528,0.35604925971453,1.8530891226211348,0.37070630271529187,52.842740728488515,53.067078236607806,120,4.172301386274794,16.468043432028352,0.015410437619696854,-0.004717278384048019,48,16616.221588667304,15945.294083989322,594.0681636880599,76.85934098992702,0.1929507430366881,-0.4236861371608671,0.0034866990775842387,0.10260622100297502,0.6166368801975552,0.10266544530156668,2.072129682800157,44.16612469367473,123,-0.497743018798291,0.31724347691389676,0.0027897895612184844,-0.0015851847819988566,16,1380.1101706495192,1127.8611332859261,191.68897298374398,60.56006437984912,0.1974800007364085,-0.5439378181886535,0.005252655387047888,0.11377816940620214,0.741417818925062,0.113899351280161,3.0626607855598964,47.0259207484682,123,-0.9414896586953914,2.2904410294781252,0.0032532084335813935,-0.001905958403406329,16,1697.0700931413992,1344.4203070766655,275.24317493244354,77.40661113228988
new_000479,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,479,2722111,2727576,5465,1.8399395524142406,-0.002950957600656315,0.1052657762703077,0.3587828777643243,1.842890510014897,0.3739064549197306,53.895738256919685,54.09522628682126,120,4.105386820923353,15.961938425473672,0.0153355652289507,-0.004691155332649704,52,16872.513754419197,16121.993553177606,661.5237529911952,88.99644825039498,0.1796811440119036,-0.1403275875042212,0.01839309821101698,0.09138057922555395,0.3200087315161248,0.0932132840393356,9.397472286417663,41.67051111594989,124,0.02652192430896161,-1.346133059186766,0.0012143163147024677,-0.00043608007668722307,22,1094.569585275442,961.2687540108296,90.05156584528387,43.24926541932871,0.2042426171407234,-0.15120103040362526,0.02099053307672688,0.09631192146380854,0.35544364754434865,0.09857275838128904,10.736699077711997,43.53811115089442,412,0.051070212094303305,-1.2831910114294454,0.0004405585505198673,-0.0020606739632292783,11,1215.8767571214498,1051.413157060352,113.8052250836413,50.65837497745627
new_000480,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,480,2727576,2733041,5465,1.8404139893765528,-0.0031834462556706786,0.09836511771879156,0.3552951779814799,1.8435974356322233,0.36866022280783595,50.36293833886949,50.5893694725686,120,4.240664594212963,16.886367728939668,0.015338868016309704,-0.004694285587990739,46,16546.054396639112,15787.304020975362,654.0855697082422,104.66480595551158,0.23203866155088498,-0.14774332705678822,0.02074680844212351,0.09314500998719832,0.3797819886076732,0.09542757958813292,10.424615016141846,42.19347323101556,510,0.04592706728830108,-1.2809654600035707,8.882799347184752e-05,0.0,2,1137.18330172353,989.307662182058,101.06282257153815,46.81281696993374,0.2709433204709837,-0.16362863139088668,0.015298088967645729,0.09888616837535048,0.43457195186187036,0.10006250957286734,7.6080956004369025,43.873981293538186,509,0.0908137760691307,-1.136317167594632,0.00013368172676375613,0.0,3,1281.6882503170968,1087.421029830898,137.84937466756045,56.41784581863792
new_000481,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,481,2733041,2738506,5465,1.8419601815609317,-0.006056142638467925,0.09891991117562987,0.3559150927304454,1.8480163241993997,0.36940587713288486,50.645952303449796,51.085951106360866,120,4.2113788483869765,16.691603784360904,0.015341822241626875,-0.0046959623907684885,45,16603.87285762521,15906.906400493877,607.7735638924772,89.19289323885675,0.39443127933762057,-0.14906765660679044,0.01642504873245576,0.09322733671125182,0.543498935944411,0.0946631846925544,8.084603102825767,42.03277007262062,0,0.11594285159383715,-0.908320081659094,0.0,-0.00027113059041421813,7,1139.2068003449183,990.6048516013111,86.99415505389032,61.60779368971667,0.4478458810373528,-0.15257366935464023,0.015371716211102452,0.09817936788845157,0.600419550391993,0.0993754393109816,7.498163941510405,43.90405493412477,0,0.1631568343456154,-0.6717483981757484,0.0,-0.00029566844712227596,7,1263.456877536037,1090.0694075780857,99.6405378219455,73.74693213600585
new_000482,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,482,2738506,2744471,5965,1.8401866513160479,-0.0017047687120980287,0.09423078197529265,0.34444927798031233,1.841891420028146,0.35710607019880464,48.24578632561457,48.47231206200196,110,4.340854967385478,17.998802271853243,0.016714899292006997,-0.004579567883186008,44,15551.256114155465,14813.107548686465,654.554975644796,83.59358982420369,0.19619764978980073,-0.36473770227627456,-0.007699679183622103,0.11229732895726946,0.5609353520660753,0.11256098413956718,-3.8862888785313836,47.27734623020771,128,-0.520462828022858,0.15625382263611787,0.0012599830535248496,-0.0008932583221215939,9,1652.9174742492924,1456.0513713188877,114.3380446697631,82.5280582606423,0.21849662924908111,-0.37788460877298435,-0.011920429569587419,0.11812592661029717,0.5963812380220654,0.11872586566820563,-6.050741484947224,49.575797120399926,128,-0.4255532566599292,0.0669010281205904,0.0013206357894474604,-0.0009713249656561454,10,1828.9485522319378,1561.7747897629438,169.49792750736677,97.6758349616279
new_000483,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,483,2744471,2750438,5967,1.8357887791972571,-0.0023757318111914724,0.09144892122207288,0.3419431702397551,1.8381645110084486,0.35396050184490224,46.82134326801087,47.05280794183353,110,4.422742678813816,18.61464849178776,0.016678434505756675,-0.004567017331791975,42,15325.836496199621,14555.433045160773,674.0194807790723,96.3839702597769,0.15685167247595327,-0.33242961726365955,-0.004415458592583006,0.1058702773170679,0.4892812897396128,0.1059623135542806,-2.2257972092222253,46.30458526228986,39,-0.44319690006638635,-0.3220063548623968,0.0035079127353858076,-0.0005216277560938836,36,1469.1331510512773,1325.2760604344096,71.59973312714246,72.25735748972521,0.16606031430058937,-0.42233397748623325,-0.010750987845736179,0.12120770040633336,0.5883942917868226,0.12168356658748392,-5.411861946325408,51.08827415940098,252,-0.7732556822645127,0.5785741872215575,0.0007062936279589208,-0.0013054703682252482,16,1925.6209259309355,1743.1491789813372,98.7930364266635,83.67871052293528
new_000484,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,484,2750438,2756402,5964,1.8367576437977187,-0.003819900757348447,0.09126637445114955,0.34248322613254306,1.8405775445550672,0.35443520040708715,46.72840883955177,47.197866017860456,110,4.416754917974873,18.550882023544645,0.01669265940497247,-0.004570579587499706,42,15374.374626058596,14615.761630807256,673.6397574297988,84.97323782154054,0.18874992571063137,-0.16178371009887327,0.005500912552551474,0.09297289083920823,0.35053363580950464,0.09313548448314503,2.6845792141573797,41.447188913349066,175,0.05827750721321941,-1.2347011920462088,0.00040319339454609413,-0.00012808599963722966,11,1132.9809309820494,965.4456716162491,92.25421163807762,75.28104772772288,0.2190295323459741,-0.1736318591046348,0.009101306818031452,0.09969281190213718,0.3926613914506089,0.10010739498533987,4.498488555574559,43.71676082867266,175,0.09737617103328139,-1.0649947808152078,0.00046691637263887906,-9.966655479245001e-05,11,1302.6813771118136,1066.130814682318,147.3027250527042,89.24783737679121
new_000485,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,485,2756402,2762368,5966,1.832172690278666,-0.0025552912622283826,0.08794816519834468,0.33945395576982645,1.8347279815408943,0.3506620422137797,45.02917095736811,45.344136082574934,110,4.4836500898649385,19.057489788025492,0.016650078661129875,-0.004557854426528172,41,15103.502321601803,14332.443120387383,674.8296721442003,96.22952907022075,0.2518444063060834,-0.1547725076556492,0.012186378512207136,0.09310871290808803,0.4066169139617326,0.0939028233901598,6.0603010911289505,42.294395523866434,484,-0.03373599703216986,-1.2304122111754348,0.00016718445757861347,-0.002304361460782537,10,1136.3041097025248,1005.6677894871331,65.14857803927485,65.48774217611681,0.2839528707492438,-0.16948713925328657,0.00848315729165625,0.09959741831220087,0.45344001000253037,0.09995803965710065,4.13412120372115,44.94060038396616,484,0.010282630013603137,-1.1148794667279291,0.00019019911858461224,-0.002047811031779773,9,1300.1992216330486,1149.711925476958,77.49387018982713,72.99342596626359
new_000486,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,486,2762368,2768334,5966,1.842043605466443,-0.0034839450337225773,0.08896433201230045,0.3404046270252329,1.8455275505001656,0.35183797758426066,45.55030670302829,46.084980202809966,111,4.463320942219978,18.932374113645732,0.016596502844357194,-0.004596041946808382,41,15188.234304571235,14443.588225488105,658.5016795495463,86.14439953357801,0.18312823873412112,-0.2291387599661511,0.00015857773268205784,0.0963203281845675,0.4122669987002722,0.09632045872233007,0.13738159051954635,43.15768742123457,480,-0.04572396843036629,-1.215807220776692,0.0004485336055011574,-0.008229372800010999,7,1216.040494033237,1063.3245853607432,79.98070489118524,72.73520378130874,0.206472914043778,-0.25588077695186767,-0.003990326388865068,0.1027044734371579,0.46235369099564566,0.10278196130009169,-1.9767344299228773,45.59205343641916,480,-0.02651087990949724,-1.1192916479554156,0.0005087568962026276,-0.00941774625819902,4,1382.5812026219928,1181.2378282249176,116.67922260569324,84.66415179138167
new_000487,new,0,24-11-06__18-50-56_SI_neuer_Stempel_500.tdms,487,2768334,2774299,5965,1.8426624313420399,-0.0027471816356779925,0.09326867332372749,0.34188653311999856,1.8454096129777178,0.354380370438855,47.75371279254895,48.03638846548412,111,4.3899932788355445,18.401575060750474,0.016599351901548907,-0.0045962616040227345,42,15320.77207445763,14576.526632021023,659.8585838457496,84.38685859086053,0.14318462333310933,-0.18793473006609016,-0.008142333250742666,0.09306534776403395,0.3311193533991995,0.09342085712091669,-4.084680608506464,42.23678477334118,306,-0.02540657242482477,-1.3824548686888278,0.0005853869516381713,-0.0013380042291868822,16,1135.258338335836,1005.0040051482853,60.468784755819996,69.78554843173082,0.15815760038896698,-0.2271583046252728,-0.01389706909270524,0.09962238572095428,0.3853159050142398,0.10058701837763169,-7.005345645472721,45.09263908476548,54,-0.034149925331671264,-1.2906180417897182,0.003788570723220478,-0.0007241044578793728,8,1300.8689376857544,1141.822361450564,78.46396021700002,80.5826160181907
